# year, thetao_con_clim
0.9344262295081968,25.23412
0.9371584699453552,25.250484
0.9398907103825137,25.275568
0.9426229508196722,25.290205
0.9453551912568307,25.330662
0.9480874316939891,25.36389
0.9508196721311475,25.365444
0.953551912568306,25.380964
0.9562841530054644,25.442144
0.9590163934426229,25.506617
0.9617486338797814,25.529339
0.9644808743169399,25.537298
0.9672131147540983,25.571886
0.9699453551912568,25.611704
0.9726775956284153,25.63152
0.9754098360655737,25.660288
0.9781420765027322,25.711512
0.9808743169398907,25.763987
0.9836065573770492,25.80955
0.9863387978142076,25.814154
0.9890710382513661,25.831589
0.9918032786885246,25.88187
0.994535519125683,25.935001
0.9972677595628415,25.975315
1.0,26.237906
1.0027322404371584,26.056381
1.005464480874317,26.098652
1.0081967213114753,26.163776
1.010928961748634,26.183193
1.0136612021857923,26.267025
1.0163934426229508,26.30607
1.0191256830601092,26.329626
1.0218579234972678,26.338205
1.0245901639344261,26.389301
1.0273224043715847,26.467667
1.030054644808743,26.53072
1.0327868852459017,26.611294
1.03551912568306,26.616901
1.0382513661202186,26.607758
1.040983606557377,26.586994
1.0437158469945356,26.591991
1.046448087431694,26.625244
1.0491803278688525,26.637482
1.0519125683060109,26.67098
1.0546448087431695,26.708944
1.0573770491803278,26.76214
1.0601092896174864,26.813278
1.0628415300546448,26.845123
1.0655737704918034,26.89419
1.0683060109289617,26.926636
1.0710382513661203,26.950474
1.0737704918032787,26.965689
1.0765027322404372,27.044262
1.0792349726775956,27.115488
1.0819672131147542,27.204376
1.0846994535519126,27.281118
1.0874316939890711,27.22321
1.0901639344262295,27.232655
1.092896174863388,27.228039
1.0956284153005464,27.237265
1.098360655737705,27.28716
1.1010928961748634,27.378132
1.1038251366120218,27.44888
1.1065573770491803,27.526617
1.1092896174863387,27.556377
1.1120218579234973,27.595907
1.1147540983606556,27.62937
1.1174863387978142,27.659378
1.1202185792349726,27.694992
1.1229508196721312,27.670034
1.1256830601092895,27.617268
1.1284153005464481,27.686756
1.1311475409836065,27.762775
1.133879781420765,27.771536
1.1366120218579234,27.784159
1.139344262295082,27.779474
1.1420765027322404,27.779251
1.144808743169399,27.760239
1.1475409836065573,27.74361
1.150273224043716,27.779974
1.1530054644808743,27.876547
1.1557377049180328,27.908533
1.1584699453551912,27.90387
1.1612021857923498,27.964321
1.1639344262295082,27.989614
1.1666666666666667,28.048798
1.169398907103825,28.063858
1.1721311475409837,28.085886
1.174863387978142,28.11468
1.1775956284153006,28.063354
1.180327868852459,28.067745
1.1830601092896176,28.052128
1.185792349726776,28.066738
1.1885245901639343,28.071848
1.1912568306010929,28.11201
1.1939890710382515,28.13558
1.1967213114754098,28.13943
1.1994535519125682,28.188412
1.2021857923497268,28.217703
1.2049180327868854,28.238941
1.2076502732240437,28.21886
1.210382513661202,28.248432
1.2131147540983607,28.252033
1.215846994535519,28.20874
1.2185792349726776,28.1647
1.221311475409836,28.187546
1.2240437158469946,28.200165
1.226775956284153,28.221262
1.2295081967213115,28.198828
1.2322404371584699,28.228647
1.2349726775956285,28.268946
1.2377049180327868,28.276031
1.2404371584699454,28.240265
1.2431693989071038,28.271458
1.2459016393442623,28.285166
1.2486338797814207,28.243332
1.2513661202185793,28.28233
1.2540983606557377,28.321262
1.2568306010928962,28.27587
1.2595628415300546,28.281504
1.2622950819672132,28.200861
1.2650273224043715,28.162186
1.2677595628415301,28.12377
1.2704918032786885,28.121563
1.273224043715847,28.121902
1.2759562841530054,28.112234
1.278688524590164,28.06224
1.2814207650273224,28.078033
1.2841530054644807,28.090097
1.2868852459016393,28.032644
1.289617486338798,28.007877
1.2923497267759563,27.94105
1.2950819672131146,27.89599
1.2978142076502732,27.892971
1.3005464480874318,27.909903
1.3032786885245902,27.933863
1.3060109289617485,27.870077
1.3087431693989071,27.815882
1.3114754098360657,27.778769
1.314207650273224,27.786533
1.3169398907103824,27.704489
1.319672131147541,27.67158
1.3224043715846996,27.65939
1.325136612021858,27.617569
1.3278688524590163,27.551834
1.330601092896175,27.485794
1.3333333333333333,27.489323
1.3360655737704918,27.404306
1.3387978142076502,27.380554
1.3415300546448088,27.362865
1.3442622950819672,27.332806
1.3469945355191257,27.278559
1.349726775956284,27.243174
1.3524590163934427,27.206015
1.355191256830601,27.150738
1.3579234972677596,27.108881
1.360655737704918,27.05663
1.3633879781420766,27.035547
1.366120218579235,26.984674
1.3688524590163935,26.958588
1.3715846994535519,26.955875
1.3743169398907105,26.935017
1.3770491803278688,26.90302
1.3797814207650272,26.854925
1.3825136612021858,26.820654
1.3852459016393444,26.773006
1.3879781420765027,26.740149
1.390710382513661,26.699087
1.3934426229508197,26.661358
1.3961748633879782,26.610737
1.3989071038251366,26.570572
1.401639344262295,26.546122
1.4043715846994536,26.518473
1.4071038251366121,26.454983
1.4098360655737705,26.42627
1.4125683060109289,26.395111
1.4153005464480874,26.346485
1.418032786885246,26.361725
1.4207650273224044,26.327587
1.4234972677595628,26.290546
1.4262295081967213,26.251654
1.4289617486338797,26.213654
1.4316939890710383,26.20404
1.4344262295081966,26.177658
1.4371584699453552,26.146769
1.4398907103825136,26.10783
1.4426229508196722,26.06126
1.4453551912568305,26.013592
1.4480874316939891,25.976685
1.4508196721311475,25.949697
1.453551912568306,25.925503
1.4562841530054644,25.884756
1.459016393442623,25.845953
1.4617486338797814,25.812077
1.46448087431694,25.782772
1.4672131147540983,25.74294
1.469945355191257,25.707245
1.4726775956284153,25.66265
1.4754098360655736,25.608826
1.4781420765027322,25.561312
1.4808743169398908,25.519691
1.4836065573770492,25.48407
1.4863387978142075,25.458542
1.489071038251366,25.426695
1.4918032786885247,25.38624
1.494535519125683,25.35175
1.4972677595628414,25.325876
1.5,25.377792
1.5027322404371586,25.337385
1.505464480874317,25.307117
1.5081967213114753,25.280964
1.510928961748634,25.239046
1.5136612021857925,25.197624
1.5163934426229508,25.156925
1.5191256830601092,25.115694
1.5218579234972678,25.076603
1.5245901639344264,25.046421
1.5273224043715847,25.017632
1.530054644808743,24.980148
1.5327868852459017,24.952099
1.5355191256830603,24.91659
1.5382513661202186,24.884888
1.540983606557377,24.845709
1.5437158469945356,24.813099
1.5464480874316942,24.773022
1.5491803278688525,24.726645
1.5519125683060109,24.686226
1.5546448087431695,24.647755
1.5573770491803278,24.620369
1.5601092896174862,24.58547
1.5628415300546448,24.55656
1.5655737704918034,24.521505
1.5683060109289617,24.486858
1.57103825136612,24.4576
1.5737704918032787,24.429983
1.5765027322404372,24.414024
1.5792349726775956,24.394087
1.581967213114754,24.36941
1.5846994535519126,24.411345
1.5874316939890711,24.387472
1.5901639344262295,24.365606
1.5928961748633879,24.335676
1.5956284153005464,24.303522
1.598360655737705,24.272903
1.6010928961748634,24.245026
1.6038251366120218,24.220394
1.6065573770491803,24.201288
1.609289617486339,24.175602
1.6120218579234973,24.164093
1.6147540983606556,24.152798
1.6174863387978142,24.121738
1.6202185792349728,24.083073
1.6229508196721312,24.056328
1.6256830601092895,24.043018
1.6284153005464481,24.041811
1.6311475409836067,24.016674
1.633879781420765,23.990038
1.6366120218579234,23.95611
1.639344262295082,23.93769
1.6420765027322406,23.91786
1.644808743169399,23.899923
1.6475409836065573,23.888288
1.650273224043716,23.875444
1.6530054644808743,23.858555
1.6557377049180326,23.856892
1.6584699453551912,23.847887
1.6612021857923498,23.839836
1.6639344262295082,23.825918
1.6666666666666665,23.801981
1.669398907103825,23.805248
1.6721311475409837,23.790136
1.674863387978142,23.779253
1.6775956284153004,23.760916
1.680327868852459,23.753698
1.6830601092896176,23.745745
1.685792349726776,23.728596
1.6885245901639343,23.728485
1.6912568306010929,23.719893
1.6939890710382515,23.70981
1.6967213114754098,23.711462
1.6994535519125682,23.728102
1.7021857923497268,23.74956
1.7049180327868854,23.732212
1.7076502732240437,23.711716
