# year, so_abs_clim
1.1038251366120218,36.04191
1.1065573770491803,36.046886
1.1092896174863387,36.050186
1.1120218579234973,36.051765
1.1147540983606556,36.045307
1.1174863387978142,36.050743
1.1202185792349726,36.058388
1.1229508196721312,36.05542
1.1256830601092895,36.036346
1.1284153005464481,36.03495
1.1311475409836065,36.03764
1.133879781420765,36.046993
1.1366120218579234,36.036102
1.139344262295082,36.027435
1.1420765027322404,36.02128
1.144808743169399,36.03207
1.1475409836065573,36.01366
1.150273224043716,36.013397
1.1530054644808743,36.021904
1.1557377049180328,36.0273
1.1584699453551912,36.015568
1.1612021857923498,36.014748
1.1639344262295082,36.015633
1.1666666666666667,36.018528
1.169398907103825,35.99734
1.1721311475409837,35.99359
1.174863387978142,36.013493
1.1775956284153006,35.99762
1.180327868852459,35.995354
1.1830601092896176,36.00173
1.185792349726776,35.992264
1.1885245901639343,35.979454
1.1912568306010929,35.986042
1.1939890710382515,35.977867
1.1967213114754098,35.98239
1.1994535519125682,35.972897
1.2021857923497268,35.96958
1.2049180327868854,35.9902
1.2076502732240437,35.985516
1.210382513661202,35.981285
1.2131147540983607,35.968544
1.215846994535519,35.950043
1.2185792349726776,35.955345
1.221311475409836,35.952477
1.2240437158469946,35.958668
1.226775956284153,35.953606
1.2295081967213115,35.93944
1.2322404371584699,35.95213
1.2349726775956285,35.964252
1.2377049180327868,35.966946
1.2404371584699454,35.961227
1.2431693989071038,35.960175
1.2459016393442623,35.95232
1.2486338797814207,35.92784
1.2513661202185793,35.923943
1.2540983606557377,35.938004
1.2568306010928962,35.935734
1.2595628415300546,35.92455
1.2622950819672132,35.90736
1.2650273224043715,35.90714
1.2677595628415301,35.898537
1.2704918032786885,35.88082
1.273224043715847,35.894947
1.2759562841530054,35.901634
1.278688524590164,35.879677
1.2814207650273224,35.862663
1.2841530054644807,35.87733
1.2868852459016393,35.86966
1.289617486338798,35.85431
1.2923497267759563,35.844685
1.2950819672131146,35.836674
1.2978142076502732,35.839962
1.3005464480874318,35.84989
1.3032786885245902,35.846165
1.3060109289617485,35.839687
1.3087431693989071,35.842327
1.3114754098360657,35.838646
1.314207650273224,35.820213
1.3169398907103824,35.81983
1.319672131147541,35.82037
1.3224043715846996,35.81492
1.325136612021858,35.820408
1.3278688524590163,35.830635
1.330601092896175,35.822327
1.3333333333333333,35.818108
1.3360655737704918,35.799957
1.3387978142076502,35.79919
1.3415300546448088,35.80268
1.3442622950819672,35.799244
1.3469945355191257,35.792824
1.349726775956284,35.790527
1.3524590163934427,35.78582
1.355191256830601,35.767353
1.3579234972677596,35.758842
1.360655737704918,35.73809
1.3633879781420766,35.74574
1.366120218579235,35.727486
1.3688524590163935,35.736423
