# year, O3_TA
1976.2349726775956,2432.3557
1976.2377049180327,2432.0947
1976.24043715847,2431.1091
1976.2431693989072,2432.0125
1976.2459016393443,2431.224
1976.2486338797814,2431.8308
1976.2513661202186,2430.2725
1976.2540983606557,2428.2888
1976.2568306010928,2427.6455
1976.25956284153,2430.1394
1976.2622950819673,2430.365
1976.2650273224044,2426.5715
1976.2677595628415,2427.449
1976.2704918032787,2429.2275
1976.2732240437158,2429.9836
1976.275956284153,2429.9956
1976.27868852459,2430.0833
1976.2814207650274,2429.162
1976.2841530054645,2426.287
1976.2868852459017,2425.2166
1976.2896174863388,2428.637
1976.292349726776,2428.4307
1976.295081967213,2426.9749
1976.2978142076502,2431.5898
1976.3005464480875,2431.2644
1976.3032786885246,2430.286
1976.3060109289618,2430.4
1976.308743169399,2431.8518
1976.311475409836,2432.083
1976.3142076502731,2432.3413
1976.3169398907103,2431.641
1976.3196721311476,2431.3254
1976.3224043715848,2431.0813
1976.3251366120219,2430.138
1976.327868852459,2428.6843
1976.3306010928961,2430.832
1976.3333333333333,2433.1116
1976.3360655737704,2430.7822
1976.3387978142077,2431.8699
1976.3415300546449,2432.653
1976.344262295082,2433.1555
1976.3469945355191,2433.492
1976.3497267759562,2433.3652
1976.3524590163934,2429.6716
1976.3551912568305,2428.907
1976.3579234972678,2428.5835
1976.360655737705,2430.148
1976.363387978142,2428.0283
1976.3661202185792,2429.6318
1976.3688524590164,2429.1768
1976.3715846994535,2428.7166
1976.3743169398906,2428.1846
1976.377049180328,2426.873
1976.379781420765,2424.9639
1976.3825136612022,2420.183
1976.3852459016393,2422.5068
1976.3879781420765,2422.6853
1976.3907103825136,2421.5264
1976.3934426229507,2419.1533
1976.396174863388,2421.0417
1976.3989071038252,2421.5742
1976.4016393442623,2421.1199
1976.4043715846994,2420.6729
1976.4071038251366,2419.557
1976.4098360655737,2419.0566
1976.4125683060108,2419.4177
1976.4153005464482,2420.4094
1976.4180327868853,2420.6753
1976.4207650273224,2422.0142
1976.4234972677596,2422.7322
1976.4262295081967,2422.4102
1976.4289617486338,2422.8826
1976.431693989071,2423.2517
1976.4344262295083,2422.992
1976.4371584699454,2423.0776
1976.4398907103825,2422.807
1976.4426229508197,2421.8828
1976.4453551912568,2421.8467
1976.448087431694,2422.549
1976.450819672131,2423.0613
1976.4535519125684,2422.6538
1976.4562841530055,2422.7288
1976.4590163934427,2423.0417
1976.4617486338798,2423.2183
1976.464480874317,2423.3152
1976.467213114754,2423.3674
1976.4699453551912,2423.325
1976.4726775956285,2423.316
1976.4754098360656,2423.3428
1976.4781420765028,2423.4224
1976.48087431694,2423.5193
1976.483606557377,2423.4673
1976.4863387978141,2423.4675
1976.4890710382513,2423.1672
1976.4918032786886,2423.1726
1976.4945355191257,2423.6956
1976.4972677595629,2423.854
1976.5,2423.7607
1976.5027322404371,2423.9917
1976.5054644808743,2424.298
1976.5081967213114,2424.3877
1976.5109289617487,2424.1206
1976.5136612021859,2423.8228
1976.516393442623,2424.0256
1976.51912568306,2423.9575
1976.5218579234972,2424.2866
1976.5245901639344,2424.1343
1976.5273224043715,2423.5935
1976.5300546448088,2423.5898
1976.532786885246,2423.7832
1976.535519125683,2424.1895
1976.5382513661202,2424.6028
1976.5409836065573,2424.296
1976.5437158469945,2424.5725
1976.5464480874316,2424.8232
1976.549180327869,2424.9526
1976.551912568306,2424.863
1976.5546448087432,2424.7686
1976.5573770491803,2425.1968
1976.5601092896175,2425.7998
1976.5628415300546,2425.76
1976.5655737704917,2425.2651
1976.568306010929,2424.7583
1976.5710382513662,2424.343
1976.5737704918033,2424.1238
1976.5765027322404,2424.4548
1976.5792349726776,2424.533
1976.5819672131147,2424.474
1976.5846994535518,2424.4834
1976.5874316939892,2424.6821
1976.5901639344263,2424.8218
1976.5928961748634,2425.0776
1976.5956284153006,2424.998
1976.5983606557377,2424.3003
1976.6010928961748,2424.238
1976.603825136612,2424.6104
1976.6065573770493,2424.9011
1976.6092896174864,2424.976
1976.6120218579235,2425.1423
1976.6147540983607,2425.126
1976.6174863387978,2425.606
1976.620218579235,2425.844
1976.622950819672,2425.635
1976.6256830601094,2425.3025
1976.6284153005465,2425.4155
1976.6311475409836,2426.2014
1976.6338797814208,2426.6758
1976.636612021858,2427.0784
1976.639344262295,2427.038
1976.6420765027322,2426.724
1976.6448087431695,2426.3035
1976.6475409836066,2426.6523
1976.6502732240438,2427.356
1976.6530054644809,2427.945
1976.655737704918,2427.8352
1976.6584699453551,2427.5388
1976.6612021857923,2427.7742
1976.6639344262296,2427.8027
1976.6666666666667,2427.5796
1976.6693989071039,2426.9712
1976.672131147541,2426.2913
1976.6748633879781,2426.7205
1976.6775956284152,2427.2139
1976.6803278688524,2427.103
1976.6830601092897,2427.3428
1976.6857923497269,2427.541
1976.688524590164,2427.6729
1976.691256830601,2427.9307
1976.6939890710382,2428.0527
1976.6967213114754,2428.118
1976.6994535519125,2428.134
1976.7021857923498,2428.119
1976.704918032787,2428.343
1976.707650273224,2428.661
1976.7103825136612,2428.87
1976.7131147540983,2429.1382
1976.7158469945355,2429.323
1976.7185792349726,2429.4087
1976.72131147541,2429.5413
1976.724043715847,2429.8972
1976.7267759562842,2430.0955
1976.7295081967213,2430.0007
1976.7322404371585,2430.154
1976.7349726775956,2430.2034
1976.7377049180327,2430.21
1976.74043715847,2430.3452
1976.7431693989072,2430.6204
1976.7459016393443,2430.6404
1976.7486338797814,2430.9038
1976.7513661202186,2431.0667
1976.7540983606557,2431.084
1976.7568306010928,2430.9119
1976.75956284153,2431.0854
1976.7622950819673,2431.5999
1976.7650273224044,2431.5503
1976.7677595628415,2431.388
1976.7704918032787,2431.8088
1976.7732240437158,2431.932
1976.775956284153,2431.9263
1976.77868852459,2432.1113
1976.7814207650274,2432.1619
1976.7841530054645,2432.24
1976.7868852459017,2432.5437
1976.7896174863388,2432.8152
1976.792349726776,2432.7324
1976.795081967213,2433.0227
1976.7978142076502,2433.3281
1976.8005464480875,2433.225
1976.8032786885246,2433.341
1976.8060109289618,2433.733
1976.808743169399,2433.7751
1976.811475409836,2433.8638
1976.8142076502731,2434.2395
1976.8169398907103,2434.2495
1976.8196721311476,2434.4512
1976.8224043715848,2434.7068
1976.8251366120219,2434.7302
1976.827868852459,2434.9004
1976.8306010928961,2434.9783
1976.8333333333333,2434.9187
1976.8360655737704,2435.0469
1976.8387978142077,2435.0762
1976.8415300546449,2434.9177
1976.844262295082,2435.3157
1976.8469945355191,2435.3337
1976.8497267759562,2434.9966
1976.8524590163934,2435.3552
1976.8551912568305,2435.3286
1976.8579234972678,2435.142
1976.860655737705,2435.4214
1976.863387978142,2435.4326
1976.8661202185792,2435.1572
1976.8688524590164,2435.5151
1976.8715846994535,2435.692
1976.8743169398906,2435.3523
1976.877049180328,2435.732
1976.879781420765,2435.9912
1976.8825136612022,2435.8188
1976.8852459016393,2435.9678
1976.8879781420765,2436.0508
1976.8907103825136,2435.9443
1976.8934426229507,2436.2737
1976.896174863388,2436.65
1976.8989071038252,2436.692
1976.9016393442623,2436.89
1976.9043715846994,2437.1218
1976.9071038251366,2436.8596
1976.9098360655737,2434.1292
1976.9125683060108,2435.398
1976.9153005464482,2436.4575
1976.9180327868853,2435.6487
1976.9207650273224,2435.7449
1976.9234972677596,2434.8916
1976.9262295081967,2434.0015
1976.9289617486338,2435.0635
1976.931693989071,2435.333
1976.9344262295083,2435.5706
1976.9371584699454,2435.6877
1976.9398907103825,2435.7837
1976.9426229508197,2435.8794
1976.9453551912568,2435.7327
1976.948087431694,2435.3862
1976.950819672131,2435.4663
1976.9535519125684,2435.53
1976.9562841530055,2435.4004
1976.9590163934427,2435.4949
1976.9617486338798,2435.1567
1976.964480874317,2435.0574
1976.967213114754,2435.4817
1976.9699453551912,2435.6633
1976.9726775956285,2435.5923
1976.9754098360656,2435.5212
1976.9781420765028,2435.156
1976.98087431694,2435.6694
1976.983606557377,2435.7864
1976.9863387978141,2435.8765
1976.9890710382513,2435.886
1976.9918032786886,2435.9836
1976.9945355191257,2436.405
1976.9972677595629,2436.1262
1977.0,2435.6738
1977.0027397260274,2435.8706
1977.0054794520547,2435.8787
1977.0082191780823,2435.5835
1977.0109589041097,2435.3333
1977.013698630137,2434.8792
1977.0164383561644,2434.1536
1977.0191780821917,2433.4585
1977.021917808219,2433.0764
1977.0246575342467,2433.5422
1977.027397260274,2433.4595
1977.0301369863014,2431.8123
1977.0328767123287,2429.1797
1977.035616438356,2429.024
1977.0383561643835,2425.2358
1977.041095890411,2426.8015
1977.0438356164384,2429.9458
1977.0465753424658,2428.4717
1977.0493150684931,2428.5447
1977.0520547945205,2428.6323
1977.054794520548,2428.0212
1977.0575342465754,2428.5142
1977.0602739726028,2429.4685
1977.0630136986301,2429.1995
1977.0657534246575,2427.7505
1977.0684931506848,2425.549
1977.0712328767124,2425.9539
1977.0739726027398,2424.808
1977.0767123287671,2423.1086
1977.0794520547945,2421.2803
1977.0821917808219,2424.13
1977.0849315068492,2425.7637
1977.0876712328768,2424.7915
1977.0904109589042,2425.665
1977.0931506849315,2425.8882
1977.0958904109589,2427.0671
1977.0986301369862,2428.0051
1977.1013698630136,2428.181
1977.1041095890412,2428.6716
1977.1068493150685,2428.5347
1977.109589041096,2428.6555
1977.1123287671232,2430.5535
1977.1150684931506,2431.2993
1977.1178082191782,2431.8176
1977.1205479452055,2432.6167
1977.123287671233,2432.8616
1977.1260273972603,2433.9226
1977.1287671232876,2434.821
1977.131506849315,2433.3943
1977.1342465753426,2424.9907
1977.13698630137,2425.1042
1977.1397260273973,2427.4233
1977.1424657534246,2423.842
1977.145205479452,2428.6853
1977.1479452054793,2430.0808
1977.150684931507,2430.1875
1977.1534246575343,2429.1692
1977.1561643835616,2431.1973
1977.158904109589,2431.0967
1977.1616438356164,2428.5593
1977.164383561644,2426.1973
1977.1671232876713,2428.8606
1977.1698630136987,2430.8296
1977.172602739726,2426.7556
1977.1753424657534,2426.7678
1977.1780821917807,2430.0164
1977.1808219178083,2430.719
1977.1835616438357,2428.3848
1977.186301369863,2426.4216
1977.1890410958904,2425.1716
1977.1917808219177,2423.0168
1977.194520547945,2426.638
1977.1972602739727,2426.2847
1977.2,2428.6218
1977.2027397260274,2429.2092
1977.2054794520548,2425.6638
1977.2082191780821,2422.9658
1977.2109589041097,2425.2434
1977.213698630137,2422.7585
1977.2164383561644,2419.7864
1977.2191780821918,2424.1824
1977.2219178082191,2426.0264
1977.2246575342465,2426.7183
1977.227397260274,2426.5315
1977.2301369863014,2426.5547
1977.2328767123288,2427.0051
1977.2356164383561,2427.4849
1977.2383561643835,2426.763
1977.2410958904109,2424.459
1977.2438356164384,2425.8042
1977.2465753424658,2425.7253
1977.2493150684932,2427.1848
1977.2520547945205,2427.153
1977.2547945205479,2426.4102
1977.2575342465752,2426.1172
1977.2602739726028,2422.1992
1977.2630136986302,2419.1663
1977.2657534246575,2423.1013
1977.268493150685,2424.2817
1977.2712328767122,2424.5605
1977.2739726027398,2425.1104
1977.2767123287672,2422.9658
1977.2794520547945,2415.731
1977.282191780822,2420.1033
1977.2849315068493,2416.1348
1977.2876712328766,2419.9958
1977.2904109589042,2417.4072
1977.2931506849316,2415.462
1977.295890410959,2418.0825
1977.2986301369863,2418.1338
1977.3013698630136,2417.6008
1977.304109589041,2419.4136
1977.3068493150686,2419.0107
1977.309589041096,2419.1614
1977.3123287671233,2420.0889
1977.3150684931506,2419.2637
1977.317808219178,2417.2156
1977.3205479452056,2417.706
1977.323287671233,2417.813
1977.3260273972603,2416.7944
1977.3287671232877,2415.7861
1977.331506849315,2414.2695
1977.3342465753424,2407.3293
1977.33698630137,2408.5913
1977.3397260273973,2412.4473
1977.3424657534247,2410.2612
1977.345205479452,2409.2737
1977.3479452054794,2409.7898
1977.3506849315067,2410.2087
1977.3534246575343,2409.533
1977.3561643835617,2406.4536
1977.358904109589,2406.6218
1977.3616438356164,2407.2168
1977.3643835616438,2407.7822
1977.3671232876711,2407.982
1977.3698630136987,2407.9968
1977.372602739726,2408.1707
1977.3753424657534,2407.557
1977.3780821917808,2406.7734
1977.3808219178081,2406.919
1977.3835616438357,2406.896
1977.386301369863,2404.9438
1977.3890410958904,2402.9558
1977.3917808219178,2403.4788
1977.3945205479451,2404.5864
1977.3972602739725,2404.5557
1977.4,2403.3574
1977.4027397260274,2403.1802
1977.4054794520548,2403.6536
1977.4082191780822,2402.7678
1977.4109589041095,2402.0022
1977.4136986301369,2402.303
1977.4164383561645,2402.3386
1977.4191780821918,2401.3381
1977.4219178082192,2400.4438
1977.4246575342465,2399.5151
1977.427397260274,2398.3892
1977.4301369863015,2398.0383
1977.4328767123288,2397.6763
1977.4356164383562,2396.7415
1977.4383561643835,2395.3618
1977.441095890411,2396.7327
1977.4438356164383,2396.457
1977.4465753424658,2395.4976
1977.4493150684932,2394.9854
1977.4520547945206,2394.9333
1977.454794520548,2394.4597
1977.4575342465753,2394.0137
1977.4602739726026,2393.4116
1977.4630136986302,2393.489
1977.4657534246576,2393.4553
1977.468493150685,2393.6248
1977.4712328767123,2393.7273
1977.4739726027397,2393.885
1977.4767123287672,2393.753
1977.4794520547946,2393.9248
1977.482191780822,2393.9863
1977.4849315068493,2394.3599
1977.4876712328767,2394.8547
1977.490410958904,2395.0208
1977.4931506849316,2394.956
1977.495890410959,2395.163
1977.4986301369863,2395.3567
1977.5013698630137,2395.6697
1977.504109589041,2395.7192
1977.5068493150684,2395.6414
1977.509589041096,2395.8528
1977.5123287671233,2396.0095
1977.5150684931507,2396.2532
1977.517808219178,2396.318
1977.5205479452054,2396.831
1977.5232876712328,2397.4827
1977.5260273972603,2397.7778
1977.5287671232877,2398.0745
1977.531506849315,2398.2249
1977.5342465753424,2398.2136
1977.5369863013698,2398.6208
1977.5397260273974,2398.8179
1977.5424657534247,2398.9287
1977.545205479452,2399.1353
1977.5479452054794,2399.2666
1977.5506849315068,2399.4336
1977.5534246575342,2399.7483
1977.5561643835617,2399.8872
1977.558904109589,2400.1792
1977.5616438356165,2400.3743
1977.5643835616438,2400.682
1977.5671232876712,2401.0525
1977.5698630136985,2401.2925
1977.572602739726,2401.6729
1977.5753424657535,2401.9377
1977.5780821917808,2402.0483
1977.5808219178082,2402.372
1977.5835616438355,2402.8164
1977.5863013698631,2403.2876
1977.5890410958905,2403.5981
1977.5917808219178,2403.9014
1977.5945205479452,2404.334
1977.5972602739726,2404.7803
1977.6,2405.2832
1977.6027397260275,2405.6755
1977.6054794520549,2406.053
1977.6082191780822,2406.566
1977.6109589041096,2406.8772
1977.613698630137,2407.2483
1977.6164383561643,2407.464
1977.6191780821919,2407.8271
1977.6219178082192,2408.196
1977.6246575342466,2408.4912
1977.627397260274,2408.877
1977.6301369863013,2409.0688
1977.6328767123289,2409.316
1977.6356164383562,2409.7778
1977.6383561643836,2410.3328
1977.641095890411,2410.794
1977.6438356164383,2411.0525
1977.6465753424657,2411.3677
1977.6493150684933,2411.648
1977.6520547945206,2411.9045
1977.654794520548,2412.236
1977.6575342465753,2412.4836
1977.6602739726027,2412.6292
1977.66301369863,2412.8813
1977.6657534246576,2413.2998
1977.668493150685,2413.7935
1977.6712328767123,2414.1367
1977.6739726027397,2414.4727
1977.676712328767,2414.744
1977.6794520547944,2415.1433
1977.682191780822,2415.559
1977.6849315068494,2415.838
1977.6876712328767,2416.263
1977.690410958904,2416.6584
1977.6931506849314,2417.0784
1977.695890410959,2417.484
1977.6986301369864,2418.0137
1977.7013698630137,2418.5605
1977.704109589041,2419.1907
1977.7068493150684,2419.788
1977.7095890410958,2420.2246
1977.7123287671234,2420.6594
1977.7150684931507,2420.9402
1977.717808219178,2421.0996
1977.7205479452055,2421.5447
1977.7232876712328,2421.9128
1977.7260273972602,2422.1716
1977.7287671232878,2422.6074
1977.731506849315,2423.18
1977.7342465753425,2423.579
1977.7369863013698,2423.7078
1977.7397260273972,2423.9338
1977.7424657534248,2424.3428
1977.7452054794521,2424.6833
1977.7479452054795,2424.9739
1977.7506849315068,2425.253
1977.7534246575342,2425.4905
1977.7561643835616,2425.7002
1977.7589041095891,2425.8997
1977.7616438356165,2426.1108
1977.7643835616439,2426.413
1977.7671232876712,2426.719
1977.7698630136986,2427.036
1977.772602739726,2427.2095
1977.7753424657535,2427.4194
1977.7780821917809,2427.7559
1977.7808219178082,2428.104
1977.7835616438356,2428.4724
1977.786301369863,2428.8347
1977.7890410958903,2429.2478
1977.7917808219179,2429.5894
1977.7945205479452,2429.9138
1977.7972602739726,2430.131
1977.8,2430.2393
1977.8027397260273,2430.4578
1977.805479452055,2430.7664
1977.8082191780823,2430.9644
1977.8109589041096,2431.3044
1977.813698630137,2431.7031
1977.8164383561643,2432.0227
1977.8191780821917,2432.3333
1977.8219178082193,2432.3977
1977.8246575342466,2432.2078
1977.827397260274,2432.1357
1977.8301369863013,2432.208
1977.8328767123287,2432.1975
1977.835616438356,2432.0989
1977.8383561643836,2432.0625
1977.841095890411,2431.8496
1977.8438356164384,2431.0686
1977.8465753424657,2431.0063
1977.849315068493,2430.8591
1977.8520547945207,2429.7458
1977.854794520548,2429.379
1977.8575342465754,2429.571
1977.8602739726027,2428.9932
1977.86301369863,2428.3105
1977.8657534246574,2427.8835
1977.868493150685,2426.9907
1977.8712328767124,2426.1497
1977.8739726027397,2425.4788
1977.876712328767,2424.8938
1977.8794520547945,2424.142
1977.8821917808218,2422.7988
1977.8849315068494,2422.4475
1977.8876712328768,2422.612
1977.890410958904,2421.8044
1977.8931506849315,2420.7905
1977.8958904109588,2419.9211
1977.8986301369864,2418.2974
1977.9013698630138,2417.9626
1977.9041095890411,2417.7212
1977.9068493150685,2417.5488
1977.9095890410958,2416.9583
1977.9123287671232,2416.3333
1977.9150684931508,2415.4434
1977.9178082191781,2413.8835
1977.9205479452055,2413.1572
1977.9232876712329,2413.0422
1977.9260273972602,2412.3484
1977.9287671232876,2411.5496
1977.9315068493152,2409.8499
1977.9342465753425,2408.3574
1977.9369863013699,2408.0603
1977.9397260273972,2408.069
1977.9424657534246,2406.935
1977.945205479452,2406.095
1977.9479452054795,2406.4385
1977.9506849315069,2407.4587
1977.9534246575342,2406.923
1977.9561643835616,2406.832
1977.958904109589,2407.4116
1977.9616438356165,2407.5916
1977.964383561644,2407.802
1977.9671232876713,2408.4495
1977.9698630136986,2407.6638
1977.972602739726,2407.5747
1977.9753424657533,2408.309
1977.978082191781,2408.268
1977.9808219178083,2407.2476
1977.9835616438356,2406.7317
1977.986301369863,2407.893
1977.9890410958903,2407.9985
1977.9917808219177,2407.5757
1977.9945205479453,2408.3599
1977.9972602739726,2408.1516
1978.0,2406.9995
1978.0027397260274,2407.0942
1978.0054794520547,2407.4612
1978.0082191780823,2408.53
1978.0109589041097,2408.4722
1978.013698630137,2408.5244
1978.0164383561644,2409.3496
1978.0191780821917,2409.1064
1978.021917808219,2409.2307
1978.0246575342467,2411.1978
1978.027397260274,2412.3953
1978.0301369863014,2412.252
1978.0328767123287,2412.1213
1978.035616438356,2412.422
1978.0383561643835,2412.2256
1978.041095890411,2412.751
1978.0438356164384,2413.5425
1978.0465753424658,2412.2693
1978.0493150684931,2412.8477
1978.0520547945205,2414.8103
1978.054794520548,2413.856
1978.0575342465754,2410.9456
1978.0602739726028,2411.934
1978.0630136986301,2412.0479
1978.0657534246575,2411.6262
1978.0684931506848,2412.7644
1978.0712328767124,2412.2786
1978.0739726027398,2411.8135
1978.0767123287671,2412.5764
1978.0794520547945,2412.497
1978.0821917808219,2410.9639
1978.0849315068492,2412.65
1978.0876712328768,2406.7998
1978.0904109589042,2405.9985
1978.0931506849315,2408.704
1978.0958904109589,2412.5
1978.0986301369862,2409.563
1978.1013698630136,2407.6052
1978.1041095890412,2412.7546
1978.1068493150685,2413.254
1978.109589041096,2412.6492
1978.1123287671232,2413.8945
1978.1150684931506,2414.7954
1978.1178082191782,2413.8105
1978.1205479452055,2414.3545
1978.123287671233,2410.7651
1978.1260273972603,2412.7288
1978.1287671232876,2414.636
1978.131506849315,2415.1995
1978.1342465753426,2414.5596
1978.13698630137,2415.0713
1978.1397260273973,2415.6052
1978.1424657534246,2414.0156
1978.145205479452,2406.7927
1978.1479452054793,2412.7144
1978.150684931507,2413.2534
1978.1534246575343,2412.2957
1978.1561643835616,2413.8613
1978.158904109589,2414.3672
1978.1616438356164,2413.5874
1978.164383561644,2412.4888
1978.1671232876713,2411.9248
1978.1698630136987,2412.06
1978.172602739726,2411.7383
1978.1753424657534,2411.643
1978.1780821917807,2411.4832
1978.1808219178083,2411.4202
1978.1835616438357,2410.1973
1978.186301369863,2406.833
1978.1890410958904,2412.0054
1978.1917808219177,2414.3613
1978.194520547945,2411.9795
1978.1972602739727,2412.7742
1978.2,2415.4548
1978.2027397260274,2415.7832
1978.2054794520548,2415.2686
1978.2082191780821,2416.2966
1978.2109589041097,2416.146
1978.213698630137,2416.1162
1978.2164383561644,2415.1445
1978.2191780821918,2410.3745
1978.2219178082191,2409.8767
1978.2246575342465,2413.6948
1978.227397260274,2413.4824
1978.2301369863014,2413.8374
1978.2328767123288,2415.2305
1978.2356164383561,2413.9587
1978.2383561643835,2410.811
1978.2410958904109,2413.901
1978.2438356164384,2414.214
1978.2465753424658,2407.507
1978.2493150684932,2410.405
1978.2520547945205,2414.0723
1978.2547945205479,2412.4946
1978.2575342465752,2412.3333
1978.2602739726028,2413.7957
1978.2630136986302,2411.1199
1978.2657534246575,2410.4412
1978.268493150685,2411.622
1978.2712328767122,2410.977
1978.2739726027398,2407.2754
1978.2767123287672,2408.828
1978.2794520547945,2409.127
1978.282191780822,2408.8196
1978.2849315068493,2407.8687
1978.2876712328766,2407.492
1978.2904109589042,2407.4094
1978.2931506849316,2405.6448
1978.295890410959,2404.803
1978.2986301369863,2404.2927
1978.3013698630136,2403.1484
1978.304109589041,2403.8284
1978.3068493150686,2404.0925
1978.309589041096,2403.25
1978.3123287671233,2403.3975
1978.3150684931506,2404.2087
1978.317808219178,2403.7632
1978.3205479452056,2404.3271
1978.323287671233,2404.2346
1978.3260273972603,2404.5088
1978.3287671232877,2402.1978
1978.331506849315,2402.8237
1978.3342465753424,2399.7502
1978.33698630137,2401.053
1978.3397260273973,2402.5383
1978.3424657534247,2403.1545
1978.345205479452,2401.8076
1978.3479452054794,2400.9092
1978.3506849315067,2401.765
1978.3534246575343,2402.0044
1978.3561643835617,2402.5957
1978.358904109589,2402.278
1978.3616438356164,2402.8225
1978.3643835616438,2402.2107
1978.3671232876711,2401.8428
1978.3698630136987,2401.0356
1978.372602739726,2401.5347
1978.3753424657534,2399.5547
1978.3780821917808,2399.8843
1978.3808219178081,2400.3604
1978.3835616438357,2400.127
1978.386301369863,2400.2964
1978.3890410958904,2401.069
1978.3917808219178,2402.4502
1978.3945205479451,2403.7922
1978.3972602739725,2404.7405
1978.4,2405.4565
1978.4027397260274,2405.1377
1978.4054794520548,2405.8901
1978.4082191780822,2406.957
1978.4109589041095,2408.2578
1978.4136986301369,2409.6243
1978.4164383561645,2410.771
1978.4191780821918,2412.0137
1978.4219178082192,2412.922
1978.4246575342465,2413.6858
1978.427397260274,2414.4084
1978.4301369863015,2414.96
1978.4328767123288,2415.2856
1978.4356164383562,2415.8894
1978.4383561643835,2416.9968
1978.441095890411,2417.6128
1978.4438356164383,2417.9912
1978.4465753424658,2418.902
1978.4493150684932,2419.4473
1978.4520547945206,2419.575
1978.454794520548,2419.7764
1978.4575342465753,2420.335
1978.4602739726026,2420.9126
1978.4630136986302,2421.732
1978.4657534246576,2422.0444
1978.468493150685,2422.5264
1978.4712328767123,2423.6687
1978.4739726027397,2424.138
1978.4767123287672,2423.7856
1978.4794520547946,2423.7634
1978.482191780822,2423.6646
1978.4849315068493,2423.2046
1978.4876712328767,2422.8215
1978.490410958904,2423.119
1978.4931506849316,2423.277
1978.495890410959,2423.2217
1978.4986301369863,2423.2588
1978.5013698630137,2423.4397
1978.504109589041,2423.4287
1978.5068493150684,2423.454
1978.509589041096,2423.6912
1978.5123287671233,2423.8777
1978.5150684931507,2423.9775
1978.517808219178,2423.9194
1978.5205479452054,2423.8435
1978.5232876712328,2424.0798
1978.5260273972603,2424.0566
1978.5287671232877,2424.2388
1978.531506849315,2424.7603
1978.5342465753424,2424.8484
1978.5369863013698,2424.969
1978.5397260273974,2425.2693
1978.5424657534247,2425.6416
1978.545205479452,2425.7104
1978.5479452054794,2425.7783
1978.5506849315068,2425.8672
1978.5534246575342,2426.1638
1978.5561643835617,2426.8008
1978.558904109589,2427.057
1978.5616438356165,2426.785
1978.5643835616438,2427.0715
1978.5671232876712,2427.684
1978.5698630136985,2427.695
1978.572602739726,2427.5938
1978.5753424657535,2428.1123
1978.5780821917808,2428.473
1978.5808219178082,2428.6484
1978.5835616438355,2428.6843
1978.5863013698631,2429.1216
1978.5890410958905,2429.3806
1978.5917808219178,2429.527
1978.5945205479452,2430.001
1978.5972602739726,2430.3037
1978.6,2430.445
1978.6027397260275,2431.0603
1978.6054794520549,2431.4763
1978.6082191780822,2431.674
1978.6109589041096,2431.8872
1978.613698630137,2432.2822
1978.6164383561643,2432.6614
1978.6191780821919,2432.8762
1978.6219178082192,2433.2244
1978.6246575342466,2433.409
1978.627397260274,2433.6238
1978.6301369863013,2433.9392
1978.6328767123289,2434.1929
1978.6356164383562,2434.4119
1978.6383561643836,2434.5925
1978.641095890411,2434.907
1978.6438356164383,2435.1191
1978.6465753424657,2435.2263
1978.6493150684933,2435.506
1978.6520547945206,2435.6907
1978.654794520548,2435.8691
1978.6575342465753,2436.0479
1978.6602739726027,2436.282
1978.66301369863,2436.5037
1978.6657534246576,2436.667
1978.668493150685,2436.8206
1978.6712328767123,2437.1409
1978.6739726027397,2437.361
1978.676712328767,2437.2405
1978.6794520547944,2437.6753
1978.682191780822,2437.8796
1978.6849315068494,2437.896
1978.6876712328767,2438.1287
1978.690410958904,2438.4465
1978.6931506849314,2438.5771
1978.695890410959,2438.786
1978.6986301369864,2439.1304
1978.7013698630137,2439.2917
1978.704109589041,2439.4297
1978.7068493150684,2439.586
1978.7095890410958,2439.8672
1978.7123287671234,2440.0671
1978.7150684931507,2440.2146
1978.717808219178,2440.4785
1978.7205479452055,2440.607
1978.7232876712328,2440.742
1978.7260273972602,2441.023
1978.7287671232878,2441.2505
1978.731506849315,2441.4863
1978.7342465753425,2441.7805
1978.7369863013698,2442.0813
1978.7397260273972,2442.4045
1978.7424657534248,2442.9019
1978.7452054794521,2443.1353
1978.7479452054795,2443.3743
1978.7506849315068,2443.5215
1978.7534246575342,2443.6895
1978.7561643835616,2443.8604
1978.7589041095891,2444.0076
1978.7616438356165,2444.252
1978.7643835616439,2444.4333
1978.7671232876712,2444.5803
1978.7698630136986,2444.7559
1978.772602739726,2444.9805
1978.7753424657535,2445.183
1978.7780821917809,2445.2842
1978.7808219178082,2445.4324
1978.7835616438356,2445.6135
1978.786301369863,2445.7742
1978.7890410958903,2445.944
1978.7917808219179,2446.118
1978.7945205479452,2446.3506
1978.7972602739726,2446.6152
1978.8,2446.8008
1978.8027397260273,2447.0647
1978.805479452055,2447.343
1978.8082191780823,2447.5186
1978.8109589041096,2447.9014
1978.813698630137,2448.0833
1978.8164383561643,2448.308
1978.8191780821917,2448.6477
1978.8219178082193,2448.8413
1978.8246575342466,2449.0273
1978.827397260274,2449.3293
1978.8301369863013,2449.5388
1978.8328767123287,2449.7222
1978.835616438356,2449.983
1978.8383561643836,2450.1682
1978.841095890411,2450.1628
1978.8438356164384,2450.2742
1978.8465753424657,2450.4553
1978.849315068493,2450.7263
1978.8520547945207,2450.751
1978.854794520548,2450.4624
1978.8575342465754,2450.3015
1978.8602739726027,2450.194
1978.86301369863,2449.828
1978.8657534246574,2449.3896
1978.868493150685,2449.391
1978.8712328767124,2449.1753
