# year, O3_c
1994.8931506849315,2134.2234
1994.8958904109588,2132.7822
1994.8986301369864,2132.5972
1994.9013698630138,2132.579
1994.9041095890411,2131.0798
1994.9068493150685,2129.4211
1994.9095890410958,2129.509
1994.9123287671232,2129.6675
1994.9150684931508,2128.3943
1994.9178082191781,2125.3586
1994.9205479452055,2125.3235
1994.9232876712329,2126.5466
1994.9260273972602,2124.4563
1994.9287671232876,2120.192
1994.9315068493152,2121.5852
1994.9342465753425,2125.348
1994.9369863013699,2123.2002
1994.9397260273972,2114.8218
1994.9424657534246,2115.3303
1994.945205479452,2118.3374
1994.9479452054795,2118.1267
1994.9506849315069,2116.294
1994.9534246575342,2115.9868
1994.9561643835616,2114.389
1994.958904109589,2113.5679
1994.9616438356165,2113.0117
1994.964383561644,2113.172
1994.9671232876713,2111.9373
1994.9698630136986,2110.3115
1994.972602739726,2109.4346
1994.9753424657533,2109.933
1994.978082191781,2108.9722
1994.9808219178083,2107.762
1994.9835616438356,2108.3826
1994.986301369863,2107.665
1994.9890410958903,2106.7258
1994.9917808219177,2106.8857
1994.9945205479453,2105.554
1994.9972602739726,2104.2053
1995.0,2104.018
1995.0027397260274,2102.5317
1995.0054794520547,2101.5889
1995.0082191780823,2100.816
1995.0109589041097,2100.9614
1995.013698630137,2101.0798
1995.0164383561644,2100.5813
1995.0191780821917,2100.328
1995.021917808219,2099.8354
1995.0246575342467,2098.3157
1995.027397260274,2097.875
1995.0301369863014,2098.681
1995.0328767123287,2096.7048
1995.035616438356,2096.3503
1995.0383561643835,2099.0552
1995.041095890411,2099.555
1995.0438356164384,2098.096
1995.0465753424658,2097.504
1995.0493150684931,2098.823
1995.0520547945205,2098.4082
