# year, N3_n_clim
1.7076502732240437,0.5440301
1.710382513661202,0.5508913
1.7131147540983607,0.5622841
1.7158469945355193,0.5650036
1.7185792349726776,0.56201637
1.721311475409836,0.5706173
1.7240437158469946,0.58621114
1.7267759562841531,0.594643
1.7295081967213115,0.59060127
1.7322404371584699,0.59861237
1.7349726775956285,0.60999537
1.737704918032787,0.6020249
1.7404371584699454,0.59713566
1.7431693989071038,0.60340804
1.7459016393442623,0.6099682
1.748633879781421,0.6114882
1.751366120218579,0.612605
1.7540983606557377,0.61378443
1.7568306010928962,0.6106293
1.7595628415300546,0.6125061
1.762295081967213,0.6135256
1.7650273224043715,0.6033478
1.7677595628415301,0.60716677
1.7704918032786885,0.61230004
1.7732240437158469,0.6020025
1.7759562841530054,0.5912242
1.778688524590164,0.5911927
1.7814207650273224,0.5884734
1.7841530054644807,0.57158977
1.7868852459016393,0.56048524
1.789617486338798,0.5611804
1.7923497267759563,0.55920553
1.7950819672131146,0.5546984
1.7978142076502732,0.5458025
1.8005464480874318,0.53886056
1.8032786885245902,0.534045
1.8060109289617485,0.5259007
1.8087431693989071,0.51747596
1.8114754098360657,0.50451636
1.814207650273224,0.4899416
1.8169398907103824,0.4818326
1.819672131147541,0.4770123
1.8224043715846996,0.4716583
1.825136612021858,0.4573501
1.8278688524590163,0.43612513
1.830601092896175,0.42363912
1.8333333333333335,0.4159066
1.8360655737704918,0.40958485
1.8387978142076502,0.40809822
1.8415300546448088,0.4035128
1.8442622950819674,0.39069527
1.8469945355191257,0.37728903
1.849726775956284,0.36883584
1.8524590163934427,0.35801816
1.855191256830601,0.34917492
1.8579234972677594,0.34452912
1.860655737704918,0.33842137
1.8633879781420766,0.32515275
1.866120218579235,0.31331593
1.8688524590163933,0.31051117
1.8715846994535519,0.30492264
1.8743169398907105,0.2880891
1.8770491803278688,0.27553073
1.8797814207650272,0.26696774
1.8825136612021858,0.25359854
1.8852459016393444,0.24294937
1.8879781420765027,0.23530367
1.890710382513661,0.22528291
1.8934426229508197,0.21551195
1.8961748633879782,0.20940797
1.8989071038251366,0.20306316
1.901639344262295,0.1988977
1.9043715846994536,0.19472077
1.9071038251366121,0.18736981
1.9098360655737705,0.18202242
1.9125683060109289,0.17951958
1.9153005464480874,0.17783242
1.918032786885246,0.17177458
1.9207650273224044,0.16649953
1.9234972677595628,0.16486534
1.9262295081967213,0.16314761
1.92896174863388,0.15858981
1.9316939890710383,0.15599857
1.9344262295081966,0.15456839
1.9371584699453552,0.15043887
1.9398907103825138,0.14616111
1.9426229508196722,0.14388965
1.9453551912568305,0.14049016
1.9480874316939891,0.13909209
1.9508196721311475,0.13702069
1.9535519125683058,0.13609144
1.9562841530054644,0.1339908
1.959016393442623,0.1313212
1.9617486338797814,0.12873724
1.9644808743169397,0.12536058
1.9672131147540983,0.1228866
1.969945355191257,0.118664965
1.9726775956284153,0.114380375
1.9754098360655736,0.11298231
1.9781420765027322,0.11302438
1.9808743169398908,0.110750005
1.9836065573770492,0.108173765
1.9863387978142075,0.1053187
1.989071038251366,0.10282626
1.9918032786885247,0.10137485
1.994535519125683,0.10044024
1.9972677595628414,0.098401636
2.0,0.11983038
2.0027322404371586,0.089173995
2.0054644808743167,0.08707607
2.0081967213114753,0.08572635
2.010928961748634,0.08475298
2.0136612021857925,0.08441337
2.0163934426229506,0.083398275
2.019125683060109,0.08164765
2.021857923497268,0.08041294
2.0245901639344264,0.080121376
2.0273224043715845,0.07902144
2.030054644808743,0.07868548
2.0327868852459017,0.07790293
2.0355191256830603,0.076267675
2.0382513661202184,0.07527822
2.040983606557377,0.07478633
2.0437158469945356,0.07459489
2.046448087431694,0.07383332
2.0491803278688523,0.07304899
2.051912568306011,0.073133506
2.0546448087431695,0.07194396
2.057377049180328,0.07106936
2.060109289617486,0.07054672
2.0628415300546448,0.070021264
2.0655737704918034,0.06884641
2.068306010928962,0.06786953
2.07103825136612,0.06717615
2.0737704918032787,0.06658554
2.0765027322404372,0.06637279
2.079234972677596,0.06605573
2.081967213114754,0.06497527
2.0846994535519126,0.06405252
2.087431693989071,0.063674465
2.0901639344262297,0.063638486
2.092896174863388,0.063349456
2.0956284153005464,0.062994465
2.098360655737705,0.062162243
2.1010928961748636,0.061410498
2.1038251366120218,0.061558086
2.1065573770491803,0.0608175
2.109289617486339,0.059411697
2.112021857923497,0.059258163
2.1147540983606556,0.058917306
2.1174863387978142,0.057576872
2.120218579234973,0.05705117
2.122950819672131,0.056341104
2.1256830601092895,0.055417664
2.128415300546448,0.05493165
2.1311475409836067,0.05445121
2.133879781420765,0.053945623
2.1366120218579234,0.05338011
2.139344262295082,0.053137682
2.1420765027322406,0.052669786
2.1448087431693987,0.051807236
2.1475409836065573,0.05204594
2.150273224043716,0.052009057
2.1530054644808745,0.051195133
2.1557377049180326,0.05065784
2.158469945355191,0.050462753
2.16120218579235,0.050390393
2.1639344262295084,0.049955055
2.1666666666666665,0.04974775
2.169398907103825,0.04952037
2.1721311475409837,0.048908018
2.1748633879781423,0.04850324
2.1775956284153004,0.0482202
2.180327868852459,0.04809007
2.1830601092896176,0.047480956
2.185792349726776,0.046934016
2.1885245901639343,0.046995364
2.191256830601093,0.04669269
2.1939890710382515,0.046188295
2.19672131147541,0.046012398
2.199453551912568,0.04579392
2.202185792349727,0.04554945
2.2049180327868854,0.045330793
2.2076502732240435,0.04487863
2.210382513661202,0.04465118
2.2131147540983607,0.04457615
2.2158469945355193,0.04432977
2.2185792349726774,0.04397898
2.221311475409836,0.043805342
2.2240437158469946,0.043563932
2.226775956284153,0.043425776
2.2295081967213113,0.043336112
2.23224043715847,0.043067567
2.2349726775956285,0.042829905
2.237704918032787,0.042665966
2.240437158469945,0.042482976
2.2431693989071038,0.04238004
2.2459016393442623,0.04232605
2.248633879781421,0.04216481
