# year, O3_TA_clim
1.0956284153005464,2437.4722
1.098360655737705,2437.595
1.1010928961748634,2437.6694
1.1038251366120218,2436.6812
1.1065573770491803,2436.9995
1.1092896174863387,2437.3286
1.1120218579234973,2437.424
1.1147540983606556,2436.949
1.1174863387978142,2437.3787
1.1202185792349726,2437.9185
1.1229508196721312,2437.6316
1.1256830601092895,2436.3228
1.1284153005464481,2436.3032
1.1311475409836065,2436.5215
1.133879781420765,2437.1384
1.1366120218579234,2436.2764
1.139344262295082,2435.5996
1.1420765027322404,2435.3105
1.144808743169399,2436.1401
1.1475409836065573,2434.9116
1.150273224043716,2434.7883
1.1530054644808743,2435.3464
1.1557377049180328,2435.7642
1.1584699453551912,2435.0583
1.1612021857923498,2435.0552
1.1639344262295082,2435.0762
1.1666666666666667,2434.7546
1.169398907103825,2433.3823
1.1721311475409837,2433.1304
1.174863387978142,2434.4375
1.1775956284153006,2433.4485
1.180327868852459,2433.2908
1.1830601092896176,2433.7856
1.185792349726776,2433.2593
1.1885245901639343,2432.3115
1.1912568306010929,2432.7937
1.1939890710382515,2432.3467
1.1967213114754098,2432.7563
1.1994535519125682,2432.135
1.2021857923497268,2431.81
1.2049180327868854,2433.2122
1.2076502732240437,2432.9744
1.210382513661202,2432.723
1.2131147540983607,2432.0234
1.215846994535519,2430.8477
1.2185792349726776,2431.018
1.221311475409836,2430.8074
1.2240437158469946,2431.432
1.226775956284153,2431.2415
1.2295081967213115,2430.2437
1.2322404371584699,2431.0222
1.2349726775956285,2431.7896
1.2377049180327868,2431.9536
1.2404371584699454,2431.6382
1.2431693989071038,2431.5833
1.2459016393442623,2431.0518
1.2486338797814207,2429.4397
1.2513661202185793,2429.0276
1.2540983606557377,2429.8765
1.2568306010928962,2429.73
1.2595628415300546,2429.0188
1.2622950819672132,2427.9207
1.2650273224043715,2427.9524
1.2677595628415301,2427.273
1.2704918032786885,2426.0469
1.273224043715847,2427.0742
1.2759562841530054,2427.561
1.278688524590164,2426.1401
1.2814207650273224,2425.017
1.2841530054644807,2425.9436
1.2868852459016393,2425.3743
1.289617486338798,2424.4824
1.2923497267759563,2424.091
1.2950819672131146,2423.6401
1.2978142076502732,2423.776
1.3005464480874318,2424.5378
1.3032786885245902,2424.4453
1.3060109289617485,2424.0347
1.3087431693989071,2424.3032
1.3114754098360657,2424.2297
1.314207650273224,2423.0366
1.3169398907103824,2422.9412
1.319672131147541,2422.8982
1.3224043715846996,2422.681
1.325136612021858,2423.295
1.3278688524590163,2423.9075
1.330601092896175,2423.3281
1.3333333333333333,2423.2583
1.3360655737704918,2422.262
1.3387978142076502,2422.2788
1.3415300546448088,2422.6245
1.3442622950819672,2422.4917
1.3469945355191257,2422.1108
1.349726775956284,2422.061
1.3524590163934427,2421.8433
1.355191256830601,2420.6702
1.3579234972677596,2420.168
1.360655737704918,2418.8127
1.3633879781420766,2419.3774
1.366120218579235,2418.2312
1.3688524590163935,2418.9282
1.3715846994535519,2419.6675
1.3743169398907105,2420.5378
1.3770491803278688,2420.411
1.3797814207650272,2420.4204
1.3825136612021858,2420.3398
1.3852459016393444,2420.0605
1.3879781420765027,2420.4253
1.390710382513661,2419.923
1.3934426229508197,2419.2102
1.3961748633879782,2419.7922
1.3989071038251366,2420.011
1.401639344262295,2420.2546
1.4043715846994536,2420.5776
1.4071038251366121,2420.2688
1.4098360655737705,2420.5996
1.4125683060109289,2420.909
1.4153005464480874,2420.4714
1.418032786885246,2421.183
1.4207650273224044,2421.149
1.4234972677595628,2421.1301
1.4262295081967213,2420.855
1.4289617486338797,2419.7285
1.4316939890710383,2420.84
1.4344262295081966,2421.39
