# year, thetao_con_clim
0.5491803278688525,24.726645
0.5519125683060109,24.686226
0.5546448087431693,24.647755
0.5573770491803278,24.620369
0.5601092896174863,24.58547
0.5628415300546448,24.55656
0.5655737704918032,24.521505
0.5683060109289617,24.486858
0.5710382513661202,24.4576
0.5737704918032787,24.429983
0.5765027322404371,24.414024
0.5792349726775956,24.394087
0.5819672131147541,24.36941
0.5846994535519126,24.411345
0.587431693989071,24.387472
0.5901639344262295,24.365606
0.592896174863388,24.335676
0.5956284153005464,24.303522
0.5983606557377049,24.272903
0.6010928961748634,24.245026
0.6038251366120219,24.220394
0.6065573770491803,24.201288
0.6092896174863388,24.175602
0.6120218579234973,24.164093
0.6147540983606558,24.152798
0.6174863387978142,24.121738
0.6202185792349727,24.083073
0.6229508196721312,24.056328
