# year, uo_clim
0.34153005464480873,-0.07409467
0.3442622950819672,-0.06830037
0.3469945355191257,-0.051718425
0.34972677595628415,-0.07592352
0.3524590163934426,-0.0980192
0.3551912568306011,-0.08983697
0.35792349726775957,-0.05775858
0.36065573770491804,-0.054494906
0.3633879781420765,-0.085862674
0.366120218579235,-0.09362375
0.36885245901639346,-0.0656233
0.37158469945355194,-0.0729175
0.3743169398907104,-0.10280569
0.3770491803278688,-0.09776122
0.3797814207650273,-0.04238737
0.3825136612021858,-0.06394638
0.38524590163934425,-0.102928266
0.3879781420765027,-0.096659675
0.3907103825136612,-0.08851393
0.39344262295081966,-0.06580323
0.39617486338797814,-0.08946706
0.3989071038251366,-0.08492566
0.4016393442622951,-0.07302733
0.40437158469945356,-0.07961707
0.40710382513661203,-0.09589188
0.4098360655737705,-0.10439285
0.412568306010929,-0.07385309
0.41530054644808745,-0.094220065
0.4180327868852459,-0.1096642
0.4207650273224044,-0.07636396
0.42349726775956287,-0.07266611
0.4262295081967213,-0.0792948
0.42896174863387976,-0.06406914
0.43169398907103823,-0.065251045
0.4344262295081967,-0.09745183
0.4371584699453552,-0.11305575
0.43989071038251365,-0.06822777
0.4426229508196721,-0.09490945
0.4453551912568306,-0.1295054
0.44808743169398907,-0.101307616
0.45081967213114754,-0.07108438
0.453551912568306,-0.075512394
0.4562841530054645,-0.08036434
0.45901639344262296,-0.080182
0.46174863387978143,-0.081773914
0.4644808743169399,-0.09198634
0.4672131147540984,-0.103689335
0.46994535519125685,-0.104082726
0.4726775956284153,-0.100481786
0.47540983606557374,-0.09957907
0.4781420765027322,-0.097673655
0.4808743169398907,-0.10140878
0.48360655737704916,-0.09913205
0.48633879781420764,-0.09386993
0.4890710382513661,-0.088827364
0.4918032786885246,-0.09447055
0.49453551912568305,-0.0973828
0.4972677595628415,-0.08508047
0.5,-0.089690134
0.5027322404371585,-0.10928732
0.505464480874317,-0.085110314
0.5081967213114754,-0.07410501
0.5109289617486339,-0.09932929
0.5136612021857924,-0.12059186
0.5163934426229508,-0.09713144
0.5191256830601093,-0.08164622
0.5218579234972678,-0.09599574
0.5245901639344263,-0.1086367
0.5273224043715847,-0.08993561
0.5300546448087432,-0.08005098
0.5327868852459017,-0.08487742
0.5355191256830601,-0.08332424
0.5382513661202186,-0.1000794
0.5409836065573771,-0.10204399
0.5437158469945356,-0.09913999
0.546448087431694,-0.09468143
0.5491803278688525,-0.10015984
0.5519125683060109,-0.12308793
0.5546448087431693,-0.09232473
0.5573770491803278,-0.07791493
0.5601092896174863,-0.09932624
0.5628415300546448,-0.09954832
0.5655737704918032,-0.09709035
0.5683060109289617,-0.112298705
0.5710382513661202,-0.105339155
0.5737704918032787,-0.09814875
0.5765027322404371,-0.093364075
0.5792349726775956,-0.09002035
0.5819672131147541,-0.11084179
0.5846994535519126,-0.10554469
0.587431693989071,-0.10867594
0.5901639344262295,-0.10135831
0.592896174863388,-0.099650346
0.5956284153005464,-0.114545844
0.5983606557377049,-0.115998186
0.6010928961748634,-0.09999604
0.6038251366120219,-0.10880166
0.6065573770491803,-0.11707672
0.6092896174863388,-0.118565105
0.6120218579234973,-0.11818101
0.6147540983606558,-0.115269884
0.6174863387978142,-0.10149207
0.6202185792349727,-0.12313799
0.6229508196721312,-0.13717018
0.6256830601092896,-0.11139201
0.6284153005464481,-0.08732654
0.6311475409836066,-0.106580876
0.6338797814207651,-0.13785978
0.6366120218579235,-0.14291212
0.639344262295082,-0.12789689
0.6420765027322405,-0.13418065
0.644808743169399,-0.13477783
0.6475409836065574,-0.11334975
0.6502732240437158,-0.12298496
0.6530054644808743,-0.12543587
0.6557377049180327,-0.12672438
0.6584699453551912,-0.11665467
0.6612021857923497,-0.11108091
0.6639344262295082,-0.1242746
0.6666666666666666,-0.1482981
0.6693989071038251,-0.14673012
0.6721311475409836,-0.12881868
0.674863387978142,-0.124849275
0.6775956284153005,-0.13813263
0.680327868852459,-0.14148334
0.6830601092896175,-0.121672645
0.6857923497267759,-0.123640046
0.6885245901639344,-0.13561329
0.6912568306010929,-0.1418295
0.6939890710382514,-0.13356456
0.6967213114754098,-0.114286646
0.6994535519125683,-0.11720051
0.7021857923497268,-0.1318036
0.7049180327868853,-0.12371508
0.7076502732240437,-0.13880377
0.7103825136612022,-0.14411306
0.7131147540983607,-0.12564482
0.7158469945355191,-0.12513101
0.7185792349726776,-0.15107878
0.7213114754098361,-0.14291067
0.7240437158469946,-0.11703292
0.726775956284153,-0.13177714
0.7295081967213115,-0.1434767
0.73224043715847,-0.122034624
0.7349726775956285,-0.11304317
0.7377049180327869,-0.13515131
0.7404371584699454,-0.14836466
0.7431693989071039,-0.13073644
0.7459016393442623,-0.12733135
0.7486338797814208,-0.12937728
0.7513661202185792,-0.124125086
0.7540983606557377,-0.13919607
0.7568306010928961,-0.13741872
0.7595628415300546,-0.11386348
0.7622950819672131,-0.116077326
0.7650273224043715,-0.14666232
0.76775956284153,-0.13315934
0.7704918032786885,-0.11288086
0.773224043715847,-0.14181407
0.7759562841530054,-0.15046155
0.7786885245901639,-0.12771693
0.7814207650273224,-0.12962313
0.7841530054644809,-0.1367258
0.7868852459016393,-0.13926005
0.7896174863387978,-0.14582422
0.7923497267759563,-0.13041802
0.7950819672131147,-0.117659725
0.7978142076502732,-0.12452339
0.8005464480874317,-0.13904828
0.8032786885245902,-0.14031515
0.8060109289617486,-0.10818602
0.8087431693989071,-0.113580324
0.8114754098360656,-0.12550683
0.8142076502732241,-0.122295156
0.8169398907103825,-0.14140475
0.819672131147541,-0.120740846
0.8224043715846995,-0.09634985
0.825136612021858,-0.124089815
0.8278688524590164,-0.13121848
0.8306010928961749,-0.10808855
0.8333333333333334,-0.1221934
0.8360655737704918,-0.14132738
0.8387978142076503,-0.13539809
0.8415300546448088,-0.107429296
0.8442622950819673,-0.09574763
0.8469945355191257,-0.1311822
0.8497267759562842,-0.14306246
0.8524590163934426,-0.12536865
0.855191256830601,-0.12537396
0.8579234972677595,-0.10593659
0.860655737704918,-0.10918497
0.8633879781420765,-0.13425472
0.8661202185792349,-0.12905239
0.8688524590163934,-0.09784177
0.8715846994535519,-0.10844266
0.8743169398907104,-0.13924164
0.8770491803278688,-0.11094815
0.8797814207650273,-0.10899524
0.8825136612021858,-0.1344319
0.8852459016393442,-0.12699151
0.8879781420765027,-0.1142387
0.8907103825136612,-0.10996465
0.8934426229508197,-0.11171475
0.8961748633879781,-0.13558446
0.8989071038251366,-0.1303032
0.9016393442622951,-0.097902305
0.9043715846994536,-0.10233768
0.907103825136612,-0.11705269
0.9098360655737705,-0.12264509
0.912568306010929,-0.12026659
0.9153005464480874,-0.099711634
0.9180327868852459,-0.13248561
0.9207650273224044,-0.13585456
0.9234972677595629,-0.09625147
0.9262295081967213,-0.101812735
0.9289617486338798,-0.13487183
0.9316939890710383,-0.12871847
0.9344262295081968,-0.1127751
0.9371584699453552,-0.10328869
0.9398907103825137,-0.1151651
0.9426229508196722,-0.12438737
0.9453551912568307,-0.108980194
0.9480874316939891,-0.12277104
0.9508196721311475,-0.13284637
0.953551912568306,-0.11131147
0.9562841530054644,-0.10767476
0.9590163934426229,-0.10713117
0.9617486338797814,-0.108921625
0.9644808743169399,-0.11535211
0.9672131147540983,-0.117949784
0.9699453551912568,-0.11155727
0.9726775956284153,-0.11198975
0.9754098360655737,-0.12734437
0.9781420765027322,-0.11586519
0.9808743169398907,-0.08229932
0.9836065573770492,-0.09525529
0.9863387978142076,-0.122910894
0.9890710382513661,-0.12962937
0.9918032786885246,-0.11863737
0.994535519125683,-0.08611717
0.9972677595628415,-0.10142051
1.0,-0.118392825
1.0027322404371584,-0.09246308
1.005464480874317,-0.08918371
1.0081967213114753,-0.1011229
1.010928961748634,-0.10910134
1.0136612021857923,-0.09370057
1.0163934426229508,-0.07368282
1.0191256830601092,-0.08602754
1.0218579234972678,-0.10463631
1.0245901639344261,-0.08044898
1.0273224043715847,-0.07481168
1.030054644808743,-0.099983394
1.0327868852459017,-0.06833379
1.03551912568306,-0.052360766
1.0382513661202186,-0.09264751
1.040983606557377,-0.11697154
1.0437158469945356,-0.09080349
1.046448087431694,-0.087299444
1.0491803278688525,-0.062304158
1.0519125683060109,-0.09102077
1.0546448087431695,-0.13123888
1.0573770491803278,-0.07205088
1.0601092896174864,-0.07690992
1.0628415300546448,-0.095601216
1.0655737704918034,-0.065118834
1.0683060109289617,-0.06918587
1.0710382513661203,-0.07842974
1.0737704918032787,-0.08646469
1.0765027322404372,-0.05676656
1.0792349726775956,-0.029014548
1.0819672131147542,-0.06287309
1.0846994535519126,-0.07721016
1.0874316939890711,-0.07933563
1.0901639344262295,-0.07017402
1.092896174863388,-0.079721436
1.0956284153005464,-0.08474835
1.098360655737705,-0.05571256
1.1010928961748634,-0.072524965
1.1038251366120218,-0.06417753
1.1065573770491803,-0.039366327
1.1092896174863387,-0.06759614
1.1120218579234973,-0.06442873
1.1147540983606556,-0.055232983
1.1174863387978142,-0.040420394
1.1202185792349726,-0.04569886
1.1229508196721312,-0.09515383
1.1256830601092895,-0.065677926
1.1284153005464481,-0.009902057
1.1311475409836065,-0.028221712
1.133879781420765,-0.061595388
1.1366120218579234,-0.0854827
1.139344262295082,-0.028335754
1.1420765027322404,-0.04204807
1.144808743169399,-0.09528258
1.1475409836065573,-0.07077976
1.150273224043716,-0.0031426176
1.1530054644808743,-0.04288412
1.1557377049180328,-0.06675196
1.1584699453551912,-0.061004438
1.1612021857923498,-0.06460524
1.1639344262295082,-0.040705003
1.1666666666666667,-0.041416433
1.169398907103825,-0.0117138205
1.1721311475409837,-0.027291238
1.174863387978142,-0.07495273
1.1775956284153006,-0.005328902
1.180327868852459,0.035949845
1.1830601092896176,-0.07829457
1.185792349726776,-0.060030736
1.1885245901639343,-0.01451474
1.1912568306010929,-0.011544834
1.1939890710382515,-0.04803453
1.1967213114754098,-0.066845454
1.1994535519125682,-0.0020832685
1.2021857923497268,0.027545895
1.2049180327868854,-0.049713615
1.2076502732240437,-0.090681836
1.210382513661202,-0.027273387
1.2131147540983607,0.021879181
1.215846994535519,-0.015384478
1.2185792349726776,-0.077884875
1.221311475409836,-0.033521347
1.2240437158469946,-0.023871858
1.226775956284153,-0.0049160407
1.2295081967213115,0.010687411
1.2322404371584699,-0.057707846
1.2349726775956285,-0.053285457
1.2377049180327868,-0.03047629
1.2404371584699454,-0.056996293
1.2431693989071038,-0.048573844
1.2459016393442623,-0.016294796
1.2486338797814207,-0.0036648456
1.2513661202185793,0.013918012
1.2540983606557377,-0.028282875
1.2568306010928962,-0.06604569
1.2595628415300546,-0.0015120059
1.2622950819672132,-0.025553634
1.2650273224043715,-0.058060545
1.2677595628415301,-0.045384698
1.2704918032786885,-0.02200898
1.273224043715847,-0.013338162
1.2759562841530054,-0.06416048
1.278688524590164,-0.06712512
1.2814207650273224,0.011753366
1.2841530054644807,0.003956018
1.2868852459016393,-0.07025311
1.289617486338798,-0.06073606
1.2923497267759563,0.0072292476
1.2950819672131146,-0.05119089
1.2978142076502732,-0.019039042
1.3005464480874318,-0.046387564
1.3032786885245902,-0.054361295
1.3060109289617485,-0.011184687
1.3087431693989071,-0.06643237
1.3114754098360657,-0.07874255
1.314207650273224,-0.016366396
1.3169398907103824,-0.039340463
1.319672131147541,-0.08609162
1.3224043715846996,-0.043901585
1.325136612021858,-0.032636616
1.3278688524590163,-0.0720745
1.330601092896175,-0.08889417
1.3333333333333333,-0.045274936
1.3360655737704918,-0.054852176
1.3387978142076502,-0.049826913
1.3415300546448088,-0.07409467
1.3442622950819672,-0.06830037
1.3469945355191257,-0.051718425
1.349726775956284,-0.07592352
1.3524590163934427,-0.0980192
1.355191256830601,-0.08983697
1.3579234972677596,-0.05775858
1.360655737704918,-0.054494906
1.3633879781420766,-0.085862674
1.366120218579235,-0.09362375
1.3688524590163935,-0.0656233
1.3715846994535519,-0.0729175
1.3743169398907105,-0.10280569
1.3770491803278688,-0.09776122
1.3797814207650272,-0.04238737
1.3825136612021858,-0.06394638
1.3852459016393444,-0.102928266
1.3879781420765027,-0.096659675
1.390710382513661,-0.08851393
1.3934426229508197,-0.06580323
1.3961748633879782,-0.08946706
1.3989071038251366,-0.08492566
1.401639344262295,-0.07302733
1.4043715846994536,-0.07961707
1.4071038251366121,-0.09589188
1.4098360655737705,-0.10439285
1.4125683060109289,-0.07385309
1.4153005464480874,-0.094220065
1.418032786885246,-0.1096642
1.4207650273224044,-0.07636396
1.4234972677595628,-0.07266611
1.4262295081967213,-0.0792948
1.4289617486338797,-0.06406914
1.4316939890710383,-0.065251045
1.4344262295081966,-0.09745183
1.4371584699453552,-0.11305575
1.4398907103825136,-0.06822777
1.4426229508196722,-0.09490945
1.4453551912568305,-0.1295054
1.4480874316939891,-0.101307616
1.4508196721311475,-0.07108438
1.453551912568306,-0.075512394
1.4562841530054644,-0.08036434
1.459016393442623,-0.080182
1.4617486338797814,-0.081773914
1.46448087431694,-0.09198634
1.4672131147540983,-0.103689335
1.469945355191257,-0.104082726
1.4726775956284153,-0.100481786
1.4754098360655736,-0.09957907
1.4781420765027322,-0.097673655
1.4808743169398908,-0.10140878
1.4836065573770492,-0.09913205
1.4863387978142075,-0.09386993
1.489071038251366,-0.088827364
1.4918032786885247,-0.09447055
1.494535519125683,-0.0973828
1.4972677595628414,-0.08508047
1.5,-0.089690134
1.5027322404371586,-0.10928732
1.505464480874317,-0.085110314
1.5081967213114753,-0.07410501
1.510928961748634,-0.09932929
1.5136612021857925,-0.12059186
1.5163934426229508,-0.09713144
1.5191256830601092,-0.08164622
1.5218579234972678,-0.09599574
1.5245901639344264,-0.1086367
1.5273224043715847,-0.08993561
1.530054644808743,-0.08005098
1.5327868852459017,-0.08487742
1.5355191256830603,-0.08332424
1.5382513661202186,-0.1000794
1.540983606557377,-0.10204399
1.5437158469945356,-0.09913999
1.5464480874316942,-0.09468143
1.5491803278688525,-0.10015984
1.5519125683060109,-0.12308793
1.5546448087431695,-0.09232473
1.5573770491803278,-0.07791493
1.5601092896174862,-0.09932624
1.5628415300546448,-0.09954832
1.5655737704918034,-0.09709035
1.5683060109289617,-0.112298705
1.57103825136612,-0.105339155
1.5737704918032787,-0.09814875
1.5765027322404372,-0.093364075
1.5792349726775956,-0.09002035
1.581967213114754,-0.11084179
1.5846994535519126,-0.10554469
1.5874316939890711,-0.10867594
1.5901639344262295,-0.10135831
1.5928961748633879,-0.099650346
1.5956284153005464,-0.114545844
1.598360655737705,-0.115998186
1.6010928961748634,-0.09999604
1.6038251366120218,-0.10880166
1.6065573770491803,-0.11707672
1.609289617486339,-0.118565105
1.6120218579234973,-0.11818101
1.6147540983606556,-0.115269884
1.6174863387978142,-0.10149207
1.6202185792349728,-0.12313799
1.6229508196721312,-0.13717018
1.6256830601092895,-0.11139201
1.6284153005464481,-0.08732654
1.6311475409836067,-0.106580876
1.633879781420765,-0.13785978
1.6366120218579234,-0.14291212
1.639344262295082,-0.12789689
1.6420765027322406,-0.13418065
1.644808743169399,-0.13477783
1.6475409836065573,-0.11334975
1.650273224043716,-0.12298496
1.6530054644808743,-0.12543587
1.6557377049180326,-0.12672438
1.6584699453551912,-0.11665467
1.6612021857923498,-0.11108091
1.6639344262295082,-0.1242746
1.6666666666666665,-0.1482981
1.669398907103825,-0.14673012
1.6721311475409837,-0.12881868
1.674863387978142,-0.124849275
1.6775956284153004,-0.13813263
1.680327868852459,-0.14148334
1.6830601092896176,-0.121672645
1.685792349726776,-0.123640046
1.6885245901639343,-0.13561329
1.6912568306010929,-0.1418295
1.6939890710382515,-0.13356456
1.6967213114754098,-0.114286646
1.6994535519125682,-0.11720051
1.7021857923497268,-0.1318036
1.7049180327868854,-0.12371508
1.7076502732240437,-0.13880377
1.710382513661202,-0.14411306
1.7131147540983607,-0.12564482
1.7158469945355193,-0.12513101
1.7185792349726776,-0.15107878
1.721311475409836,-0.14291067
1.7240437158469946,-0.11703292
1.7267759562841531,-0.13177714
1.7295081967213115,-0.1434767
1.7322404371584699,-0.122034624
1.7349726775956285,-0.11304317
1.737704918032787,-0.13515131
1.7404371584699454,-0.14836466
1.7431693989071038,-0.13073644
1.7459016393442623,-0.12733135
1.748633879781421,-0.12937728
1.751366120218579,-0.124125086
1.7540983606557377,-0.13919607
1.7568306010928962,-0.13741872
1.7595628415300546,-0.11386348
1.762295081967213,-0.116077326
1.7650273224043715,-0.14666232
1.7677595628415301,-0.13315934
1.7704918032786885,-0.11288086
1.7732240437158469,-0.14181407
1.7759562841530054,-0.15046155
1.778688524590164,-0.12771693
1.7814207650273224,-0.12962313
1.7841530054644807,-0.1367258
1.7868852459016393,-0.13926005
1.789617486338798,-0.14582422
1.7923497267759563,-0.13041802
1.7950819672131146,-0.117659725
1.7978142076502732,-0.12452339
1.8005464480874318,-0.13904828
1.8032786885245902,-0.14031515
1.8060109289617485,-0.10818602
1.8087431693989071,-0.113580324
1.8114754098360657,-0.12550683
1.814207650273224,-0.122295156
1.8169398907103824,-0.14140475
1.819672131147541,-0.120740846
1.8224043715846996,-0.09634985
1.825136612021858,-0.124089815
1.8278688524590163,-0.13121848
1.830601092896175,-0.10808855
1.8333333333333335,-0.1221934
1.8360655737704918,-0.14132738
1.8387978142076502,-0.13539809
1.8415300546448088,-0.107429296
1.8442622950819674,-0.09574763
1.8469945355191257,-0.1311822
1.849726775956284,-0.14306246
1.8524590163934427,-0.12536865
1.855191256830601,-0.12537396
1.8579234972677594,-0.10593659
1.860655737704918,-0.10918497
1.8633879781420766,-0.13425472
1.866120218579235,-0.12905239
1.8688524590163933,-0.09784177
1.8715846994535519,-0.10844266
1.8743169398907105,-0.13924164
1.8770491803278688,-0.11094815
1.8797814207650272,-0.10899524
1.8825136612021858,-0.1344319
1.8852459016393444,-0.12699151
1.8879781420765027,-0.1142387
1.890710382513661,-0.10996465
1.8934426229508197,-0.11171475
1.8961748633879782,-0.13558446
1.8989071038251366,-0.1303032
1.901639344262295,-0.097902305
1.9043715846994536,-0.10233768
1.9071038251366121,-0.11705269
1.9098360655737705,-0.12264509
1.9125683060109289,-0.12026659
1.9153005464480874,-0.099711634
1.918032786885246,-0.13248561
1.9207650273224044,-0.13585456
1.9234972677595628,-0.09625147
1.9262295081967213,-0.101812735
1.92896174863388,-0.13487183
1.9316939890710383,-0.12871847
1.9344262295081966,-0.1127751
1.9371584699453552,-0.10328869
1.9398907103825138,-0.1151651
1.9426229508196722,-0.12438737
1.9453551912568305,-0.108980194
1.9480874316939891,-0.12277104
1.9508196721311475,-0.13284637
1.9535519125683058,-0.11131147
1.9562841530054644,-0.10767476
1.959016393442623,-0.10713117
1.9617486338797814,-0.108921625
1.9644808743169397,-0.11535211
1.9672131147540983,-0.117949784
1.969945355191257,-0.11155727
1.9726775956284153,-0.11198975
1.9754098360655736,-0.12734437
1.9781420765027322,-0.11586519
1.9808743169398908,-0.08229932
1.9836065573770492,-0.09525529
1.9863387978142075,-0.122910894
1.989071038251366,-0.12962937
1.9918032786885247,-0.11863737
1.994535519125683,-0.08611717
1.9972677595628414,-0.10142051
2.0,-0.118392825
2.0027322404371586,-0.09246308
2.0054644808743167,-0.08918371
2.0081967213114753,-0.1011229
2.010928961748634,-0.10910134
2.0136612021857925,-0.09370057
2.0163934426229506,-0.07368282
2.019125683060109,-0.08602754
2.021857923497268,-0.10463631
2.0245901639344264,-0.08044898
2.0273224043715845,-0.07481168
2.030054644808743,-0.099983394
2.0327868852459017,-0.06833379
2.0355191256830603,-0.052360766
2.0382513661202184,-0.09264751
2.040983606557377,-0.11697154
2.0437158469945356,-0.09080349
2.046448087431694,-0.087299444
2.0491803278688523,-0.062304158
2.051912568306011,-0.09102077
2.0546448087431695,-0.13123888
2.057377049180328,-0.07205088
2.060109289617486,-0.07690992
2.0628415300546448,-0.095601216
2.0655737704918034,-0.065118834
2.068306010928962,-0.06918587
2.07103825136612,-0.07842974
2.0737704918032787,-0.08646469
2.0765027322404372,-0.05676656
2.079234972677596,-0.029014548
2.081967213114754,-0.06287309
2.0846994535519126,-0.07721016
2.087431693989071,-0.07933563
2.0901639344262297,-0.07017402
2.092896174863388,-0.079721436
2.0956284153005464,-0.08474835
2.098360655737705,-0.05571256
2.1010928961748636,-0.072524965
2.1038251366120218,-0.06417753
2.1065573770491803,-0.039366327
2.109289617486339,-0.06759614
2.112021857923497,-0.06442873
2.1147540983606556,-0.055232983
2.1174863387978142,-0.040420394
2.120218579234973,-0.04569886
2.122950819672131,-0.09515383
2.1256830601092895,-0.065677926
2.128415300546448,-0.009902057
2.1311475409836067,-0.028221712
2.133879781420765,-0.061595388
2.1366120218579234,-0.0854827
2.139344262295082,-0.028335754
2.1420765027322406,-0.04204807
2.1448087431693987,-0.09528258
2.1475409836065573,-0.07077976
2.150273224043716,-0.0031426176
2.1530054644808745,-0.04288412
2.1557377049180326,-0.06675196
2.158469945355191,-0.061004438
2.16120218579235,-0.06460524
2.1639344262295084,-0.040705003
2.1666666666666665,-0.041416433
2.169398907103825,-0.0117138205
2.1721311475409837,-0.027291238
2.1748633879781423,-0.07495273
2.1775956284153004,-0.005328902
2.180327868852459,0.035949845
2.1830601092896176,-0.07829457
2.185792349726776,-0.060030736
2.1885245901639343,-0.01451474
2.191256830601093,-0.011544834
2.1939890710382515,-0.04803453
2.19672131147541,-0.066845454
2.199453551912568,-0.0020832685
2.202185792349727,0.027545895
2.2049180327868854,-0.049713615
2.2076502732240435,-0.090681836
2.210382513661202,-0.027273387
2.2131147540983607,0.021879181
2.2158469945355193,-0.015384478
2.2185792349726774,-0.077884875
2.221311475409836,-0.033521347
2.2240437158469946,-0.023871858
2.226775956284153,-0.0049160407
2.2295081967213113,0.010687411
2.23224043715847,-0.057707846
2.2349726775956285,-0.053285457
2.237704918032787,-0.03047629
2.240437158469945,-0.056996293
2.2431693989071038,-0.048573844
2.2459016393442623,-0.016294796
2.248633879781421,-0.0036648456
2.251366120218579,0.013918012
2.2540983606557377,-0.028282875
2.2568306010928962,-0.06604569
2.259562841530055,-0.0015120059
2.262295081967213,-0.025553634
2.2650273224043715,-0.058060545
2.26775956284153,-0.045384698
2.2704918032786887,-0.02200898
2.273224043715847,-0.013338162
2.2759562841530054,-0.06416048
2.278688524590164,-0.06712512
2.281420765027322,0.011753366
2.2841530054644807,0.003956018
2.2868852459016393,-0.07025311
2.289617486338798,-0.06073606
2.2923497267759565,0.0072292476
2.2950819672131146,-0.05119089
2.297814207650273,-0.019039042
2.300546448087432,-0.046387564
2.30327868852459,-0.054361295
2.3060109289617485,-0.011184687
2.308743169398907,-0.06643237
2.3114754098360657,-0.07874255
2.3142076502732243,-0.016366396
2.3169398907103824,-0.039340463
2.319672131147541,-0.08609162
2.3224043715846996,-0.043901585
2.3251366120218577,-0.032636616
2.3278688524590163,-0.0720745
2.330601092896175,-0.08889417
2.3333333333333335,-0.045274936
2.3360655737704916,-0.054852176
2.33879781420765,-0.049826913
2.341530054644809,-0.07409467
2.3442622950819674,-0.06830037
2.3469945355191255,-0.051718425
2.349726775956284,-0.07592352
2.3524590163934427,-0.0980192
2.3551912568306013,-0.08983697
2.3579234972677594,-0.05775858
2.360655737704918,-0.054494906
2.3633879781420766,-0.085862674
2.366120218579235,-0.09362375
2.3688524590163933,-0.0656233
2.371584699453552,-0.0729175
2.3743169398907105,-0.10280569
2.3770491803278686,-0.09776122
2.379781420765027,-0.04238737
2.3825136612021858,-0.06394638
2.3852459016393444,-0.102928266
2.387978142076503,-0.096659675
2.390710382513661,-0.08851393
2.3934426229508197,-0.06580323
2.3961748633879782,-0.08946706
2.3989071038251364,-0.08492566
2.401639344262295,-0.07302733
2.4043715846994536,-0.07961707
2.407103825136612,-0.09589188
2.4098360655737707,-0.10439285
2.412568306010929,-0.07385309
2.4153005464480874,-0.094220065
2.418032786885246,-0.1096642
2.420765027322404,-0.07636396
