# year, O3_c_clim
0.7704918032786885,2109.7234
0.773224043715847,2109.77
0.7759562841530054,2109.55
0.7786885245901639,2109.4373
0.7814207650273224,2109.543
0.7841530054644809,2109.3257
0.7868852459016393,2109.2756
0.7896174863387978,2109.4175
0.7923497267759563,2109.4023
0.7950819672131147,2109.4087
0.7978142076502732,2109.2515
0.8005464480874317,2109.1665
0.8032786885245902,2109.2024
0.8060109289617486,2108.9941
0.8087431693989071,2108.9062
0.8114754098360656,2108.831
0.8142076502732241,2108.6553
0.8169398907103825,2108.7017
0.819672131147541,2108.6372
0.8224043715846995,2108.4521
0.825136612021858,2108.308
0.8278688524590164,2107.901
0.8306010928961749,2107.322
0.8333333333333334,2106.9634
0.8360655737704918,2107.0295
0.8387978142076503,2106.9587
0.8415300546448088,2106.3757
0.8442622950819673,2105.523
0.8469945355191257,2105.1074
0.8497267759562842,2105.026
0.8524590163934426,2104.4106
0.855191256830601,2103.537
0.8579234972677595,2102.946
0.860655737704918,2102.6968
0.8633879781420765,2102.238
0.8661202185792349,2101.5796
0.8688524590163934,2101.0232
0.8715846994535519,2100.6414
0.8743169398907104,2099.968
0.8770491803278688,2099.1917
0.8797814207650273,2098.7952
0.8825136612021858,2098.1372
0.8852459016393442,2097.5425
0.8879781420765027,2096.768
0.8907103825136612,2095.8923
0.8934426229508197,2095.3542
0.8961748633879781,2095.0942
0.8989071038251366,2094.3123
0.9016393442622951,2093.566
0.9043715846994536,2093.3677
0.907103825136612,2093.02
0.9098360655737705,2092.4338
0.912568306010929,2091.6765
0.9153005464480874,2091.0483
0.9180327868852459,2091.126
0.9207650273224044,2090.7664
0.9234972677595629,2089.769
0.9262295081967213,2088.9106
0.9289617486338798,2088.6636
0.9316939890710383,2088.4116
0.9344262295081968,2087.4856
0.9371584699453552,2086.5657
0.9398907103825137,2086.0706
0.9426229508196722,2085.6309
0.9453551912568307,2085.3337
0.9480874316939891,2084.9402
0.9508196721311475,2084.8582
0.953551912568306,2084.1099
0.9562841530054644,2083.8342
0.9590163934426229,2083.3413
0.9617486338797814,2082.8428
0.9644808743169399,2082.7297
0.9672131147540983,2082.3015
0.9699453551912568,2081.6162
0.9726775956284153,2081.1785
0.9754098360655737,2081.0984
0.9781420765027322,2080.4229
0.9808743169398907,2079.48
0.9836065573770492,2079.2957
0.9863387978142076,2079.3289
0.9890710382513661,2079.2114
0.9918032786885246,2078.9214
0.994535519125683,2078.409
0.9972677595628415,2078.2527
1.0,2078.8962
1.0027322404371584,2077.3604
1.005464480874317,2076.8774
1.0081967213114753,2077.017
1.010928961748634,2077.6196
1.0136612021857923,2077.753
1.0163934426229508,2077.5688
1.0191256830601092,2077.346
1.0218579234972678,2077.3586
1.0245901639344261,2076.9907
1.0273224043715847,2077.1802
1.030054644808743,2077.583
1.0327868852459017,2077.2334
1.03551912568306,2076.379
1.0382513661202186,2076.7544
1.040983606557377,2076.7905
1.0437158469945356,2076.8352
1.046448087431694,2076.6545
1.0491803278688525,2075.6938
1.0519125683060109,2076.751
1.0546448087431695,2077.276
1.0573770491803278,2076.9304
1.0601092896174864,2076.9282
1.0628415300546448,2077.2593
1.0655737704918034,2077.0845
1.0683060109289617,2077.0732
1.0710382513661203,2076.7285
1.0737704918032787,2076.5999
1.0765027322404372,2076.5403
1.0792349726775956,2076.501
1.0819672131147542,2076.897
1.0846994535519126,2077.2683
1.0874316939890711,2077.738
1.0901639344262295,2077.2302
1.092896174863388,2077.2778
1.0956284153005464,2077.22
1.098360655737705,2077.3516
1.1010928961748634,2077.5305
1.1038251366120218,2076.8406
1.1065573770491803,2077.1636
1.1092896174863387,2077.6821
1.1120218579234973,2078.017
1.1147540983606556,2077.8364
1.1174863387978142,2078.2947
1.1202185792349726,2078.9329
1.1229508196721312,2079.0322
1.1256830601092895,2078.1255
1.1284153005464481,2078.2012
1.1311475409836065,2078.741
1.133879781420765,2079.5928
1.1366120218579234,2078.947
1.139344262295082,2078.3037
1.1420765027322404,2078.4531
1.144808743169399,2079.7053
1.1475409836065573,2078.834
1.150273224043716,2078.7178
1.1530054644808743,2079.6174
1.1557377049180328,2080.2764
1.1584699453551912,2079.8516
1.1612021857923498,2080.0195
1.1639344262295082,2079.9248
1.1666666666666667,2079.7954
1.169398907103825,2078.8293
1.1721311475409837,2078.982
1.174863387978142,2080.4978
1.1775956284153006,2079.759
1.180327868852459,2079.976
1.1830601092896176,2081.2505
1.185792349726776,2081.096
1.1885245901639343,2080.267
1.1912568306010929,2080.9253
1.1939890710382515,2081.0044
1.1967213114754098,2081.7983
1.1994535519125682,2081.3245
1.2021857923497268,2081.337
1.2049180327868854,2083.133
1.2076502732240437,2083.1848
1.210382513661202,2082.9778
1.2131147540983607,2082.6345
1.215846994535519,2082.0698
1.2185792349726776,2082.5298
1.221311475409836,2082.5237
1.2240437158469946,2083.3403
1.226775956284153,2083.339
1.2295081967213115,2082.629
1.2322404371584699,2083.869
1.2349726775956285,2084.7954
1.2377049180327868,2084.9517
1.2404371584699454,2084.7595
1.2431693989071038,2084.802
1.2459016393442623,2084.5605
1.2486338797814207,2083.4546
1.2513661202185793,2083.3152
1.2540983606557377,2084.414
1.2568306010928962,2084.6157
1.2595628415300546,2084.0273
1.2622950819672132,2083.3618
1.2650273224043715,2083.7773
1.2677595628415301,2083.316
1.2704918032786885,2082.4778
1.273224043715847,2083.7026
1.2759562841530054,2084.3723
1.278688524590164,2083.3765
1.2814207650273224,2082.3987
1.2841530054644807,2083.2673
1.2868852459016393,2083.2305
1.289617486338798,2082.7402
1.2923497267759563,2082.4624
1.2950819672131146,2082.44
1.2978142076502732,2082.7583
1.3005464480874318,2083.6567
1.3032786885245902,2083.7087
1.3060109289617485,2083.3591
1.3087431693989071,2083.706
1.3114754098360657,2083.7847
1.314207650273224,2082.8308
1.3169398907103824,2082.893
1.319672131147541,2083.1138
1.3224043715846996,2082.9868
1.325136612021858,2083.592
1.3278688524590163,2084.3303
1.330601092896175,2084.042
1.3333333333333333,2083.9297
1.3360655737704918,2083.1165
1.3387978142076502,2083.2249
1.3415300546448088,2083.6763
1.3442622950819672,2083.4517
1.3469945355191257,2083.1238
1.349726775956284,2083.2983
1.3524590163934427,2083.19
1.355191256830601,2082.1025
1.3579234972677596,2081.6523
1.360655737704918,2080.6294
1.3633879781420766,2081.2766
1.366120218579235,2080.3716
1.3688524590163935,2080.9634
1.3715846994535519,2081.7393
1.3743169398907105,2082.651
1.3770491803278688,2082.5305
1.3797814207650272,2082.4517
1.3825136612021858,2082.4607
1.3852459016393444,2082.2808
1.3879781420765027,2082.556
1.390710382513661,2082.1147
1.3934426229508197,2081.5034
1.3961748633879782,2082.0532
1.3989071038251366,2082.2075
1.401639344262295,2082.438
1.4043715846994536,2082.8389
1.4071038251366121,2082.6372
1.4098360655737705,2082.854
1.4125683060109289,2083.1008
1.4153005464480874,2082.871
1.418032786885246,2083.5254
1.4207650273224044,2083.4265
1.4234972677595628,2083.4805
1.4262295081967213,2083.366
1.4289617486338797,2082.41
1.4316939890710383,2083.3804
1.4344262295081966,2084.0015
1.4371584699453552,2084.339
1.4398907103825136,2084.3633
1.4426229508196722,2084.7832
1.4453551912568305,2085.2036
1.4480874316939891,2085.3704
1.4508196721311475,2085.2559
1.453551912568306,2084.8828
1.4562841530054644,2084.7915
1.459016393442623,2084.792
1.4617486338797814,2085.0215
1.46448087431694,2085.3113
1.4672131147540983,2085.431
1.469945355191257,2085.587
1.4726775956284153,2085.8171
1.4754098360655736,2085.9468
1.4781420765027322,2085.987
1.4808743169398908,2086.2705
1.4836065573770492,2086.332
1.4863387978142075,2086.304
1.489071038251366,2086.3713
1.4918032786885247,2086.474
1.494535519125683,2086.48
1.4972677595628414,2086.401
1.5,2086.4495
1.5027322404371586,2086.647
1.505464480874317,2086.6304
1.5081967213114753,2086.5295
1.510928961748634,2086.77
1.5136612021857925,2087.1238
1.5163934426229508,2087.2595
1.5191256830601092,2087.3179
1.5218579234972678,2087.5205
1.5245901639344264,2087.8777
1.5273224043715847,2087.9683
1.530054644808743,2088.0867
1.5327868852459017,2088.3777
1.5355191256830603,2088.5515
1.5382513661202186,2088.8196
1.540983606557377,2089.0847
1.5437158469945356,2089.2974
1.5464480874316942,2089.6372
